geoid,threshold,tot_jobs,BOROUGH,NEIGHBORHOOD,NO_NEIGHBORHOOD,CITY,STATE,COUNTRY,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASE-MENT,BUILDING_CLASS_AT_PRESENT,House_Apt,Num_House_Apt,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,GROSS_SQfT/ResidentialUnit,GROSS_SqM/RESIDENTIALUNIT,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,FINANCIAL_YEAR,id,t,PRICE_GRSqFt,PRICE_Gross_SqM,Unit_Price_SqFt,Unit_Price_SqM,103 St (Line 1),103 St (Line ABC),103th St station (Line 456),110th St station (Line 456),116th St station (Line 456),5 Ave Station (Line NRW),57th St (Line F),59 St-Columbus Circle (Line 12),66 St-Lincoln Center (Line 12),68th St station (Line 456),72 St (Line 123),72 St (Line ABC),77th St station (Line 456),79 St (Line 12),81 St (Line ABC),86 St (Line 12),86 St (Line ABC),86th St station (Line 456),96 St (Line 1),96 St (Line ABC),96th St station (Line 456),Cathedral Parkway 110 St (Line 1),Cathedral Parkway 110 St (Line ABC),Grand Central Terminal,Harlem 125th St station (Line 456),Lexington Ave-53th St station (Line NQ),Lexington Ave-59th St station (Line 456),Lexington Ave-63th St station (Line NQ),96th St station (Line NQ),86th St station (Line NQ),72th St station (Line NQ),DistB4_NearestSta,DisAft_NearestSta,Delta_Dis_Nearest,Size_1,Size_2,Size_3,Time_1,Time_2,Time_3,Location_1,Location_2,Location_3,Location_4,Type,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Y2014,Y2015,Y2016,Y2017,Y2018,DeltaDistance_Time3,A2014,A2015,A2016,A2017,A2018,Delta_A_2015,Delta_A_2016,Delta_A_2017,Delta_A_2018
3.61E+14,30,1982659,1,UPPER WEST SIDE (59-79)  ,2,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1123,52, ,A4,House,0, 42 WEST 71ST   STREET                     ,            ,10023,1,0,1,"2,008","6,966",6966,647.162298,1910,1, A4 ,18355000,2015/8/3,2015,2559,10,2634.94,28362.24,2634.94,28362.24,2819.82769,2703.836377,3052.998659,3569.812548,4021.506171,1341.29117,1332.747529,863.403051,348.4376877,1519.029129,440.8110358,177.6036003,1582.811934,895.0022854,849.3105391,1388.639413,1253.890621,1947.67075,2078.505371,2148.599184,2556.436688,3403.125673,3302.127925,2589.216179,4643.790965,2167.753993,1711.331033,1726.864127,2700.750862,2246.350285,1859.195752,177.6036003,177.6036003,0,0,0,1,0,1,0,0,1,0,0,1,6,0,0,40.776089,-73.9782509,0,1,0,0,0,0,1461125,1412501,1471513,1598971,1624075,-0.033278467,0.041778378,0.086616972,0.015700097
3.61E+14,30,1538515,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1213,7, ,A4,House,0,153 WEST 82ND   STREET                   ,            ,10024,1, -   ,1,"1,547","3,640",3640,338.16692,1900,1,A4,9400000,11/22/2016,2016,2965,11,2582.42,27796.88,2582.42,27796.88,1830.260179,1811.646878,2480.565493,2913.570301,3319.478394,2255.056124,2316.580099,1854.547354,1219.848607,2163.166309,819.8837476,952.4279158,1870.802387,335.1744497,482.3620516,398.0466289,553.8985379,1836.507718,1083.96107,1271.619426,2138.240132,2411.635816,2390.910423,3573.868268,3873.012561,3070.583605,2553.27123,2493.159296,2401.284878,2212.478447,2344.365113,335.1744497,335.1744497,0,0,0,1,0,1,0,0,1,0,0,0,6,0,0,40.7849523,-73.9761778,0,0,1,0,0,0,1949411,1975432,2033682,2115922,2177417,0.013348134,0.029487221,0.040438967,0.029062981
3.61E+14,30,1257082,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1521,61, ,A9,House,0,128 EAST 93RD   STREET                   ,            ,10128,1, -   ,1,"2,525","4,000",4000,371.612,1899,1,A9,10324000,6/20/2016,2016,2943,11,2581,27781.63,2581,27781.63,2239.065464,1588.984943,893.8196586,1467.889313,1948.987588,2681.509065,3004.932204,2971.484572,2652.650159,2009.086862,2497.186134,2130.618381,1284.951665,2274.797584,1612.598676,2055.517293,1410.129641,542.0887026,1962.171062,1384.818273,281.4636398,2647.062506,2014.524148,4019.007343,2652.428238,3209.143247,2660.514642,2433.449553,443.3883125,698.6461043,1762.177464,281.4636398,281.4636398,0,0,0,1,0,1,0,1,0,0,0,0,5,2,1,40.783988,-73.9529504,0,0,1,0,0,0,1640748,1527225,1603093,1619640,1671103,-0.069189784,0.049677029,0.010321921,0.031774345
3.61E+14,30,2040980,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1405,45, ,A5,House,0, 162 EAST 71ST   STREET                    ,            ,10021,1,0,1,"1,632","5,043",5043,468.509829,1920,1, A5 ,13000000,2015/8/6,2015,542,10,2577.83,27747.51,2577.83,27747.51,3504.112874,3066.471236,2706.801499,3280.351119,3760.489836,992.3657355,1390.331853,1683.903378,1803.624115,206.3970962,1988.613783,1431.797884,530.6043973,2234.01552,1651.476934,2472.497999,1896.560341,1272.338153,2898.969605,2607.143229,2087.794067,4044.501513,3621.81389,2219.290145,4466.353369,1394.84092,854.2780686,619.1475342,1999.53407,1294.780914,309.9837833,206.3970962,206.3970962,0,0,0,1,0,1,0,1,0,0,0,1,5,1,1,40.769204,-73.962067,0,1,0,0,0,0,2045608,2099563,2163078,2191949,2249197,0.026376021,0.030251533,0.013347184,0.026117396
3.61E+14,30,1883402,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1384,28, ,A4,House,0, 29 EAST 69TH   STREET                     ,6,10021,1,1,1,"2,209","8,745",8745,812.436735,1920,1, A4 ,22500000,2015/11/6,2015,2546,10,2572.9,27694.43,2572.9,27694.43,3411.049554,3033.329905,2820.252149,3393.229463,3874.546936,760.4815413,1126.608722,1355.516505,1474.740495,273.9207215,1684.765867,1132.998506,683.9497954,1978.640465,1457.907017,2273.026957,1755.80274,1400.560637,2764.673419,2540.275125,2210.163076,3968.617816,3609.0341,2099.74509,4570.756023,1345.38501,776.3965108,624.2842619,2174.299163,1503.183678,646.2070215,273.9207215,273.9207215,0,0,0,1,0,1,0,1,0,0,0,0,5,1,1,40.769723,-73.9660004,0,1,0,0,0,0,2051398,2017089,2079662,2131310,2182455,-0.016724692,0.031021437,0.024834805,0.023996978
3.61E+14,30,1225728,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1504,11, ,A4,House,0, 17 EAST 92ND   STREET                     ,            ,10128,1,0,1,"1,913","5,586",5586,518.956158,1899,1, A4 ,14000000,2014/8/20,2014,2234,9,2506.27,26977.19,2506.27,26977.19,1969.734576,1360.945277,988.5639681,1542.485614,2018.383712,2612.125338,2904.707554,2802.981314,2428.208417,2006.446618,2235.735428,1914.019268,1301.225017,1973.824669,1337.225845,1730.860106,1098.574776,623.3597479,1644.504461,1086.168042,493.3462304,2414.050811,1846.926386,3983.789288,2698.806493,3207.629117,2645.530635,2438.273729,764.8274337,911.5389268,1829.768947,493.3462304,493.3462304,0,0,0,1,0,1,0,1,0,0,0,1,5,2,1,40.7850906,-73.9565666,1,0,0,0,0,0,1404973,1492264,1555516,1600863,1664147,0.06213002,0.042386602,0.029152384,0.039531178
3.61E+14,30,1488346,1,MIDTOWN EAST             ,4,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1372,32, ,A7,House,0, 13 SUTTON PLACE                           ,            ,10022,1,0,1,851,"3,136",3136,291.343808,1899,1, A7 ,7800000,2014/5/16,2014,2297,9,2487.24,26772.46,2487.24,26772.46,4793.807147,4347.301339,3849.966255,4410.584238,4879.430669,1301.856871,1599.855188,2223.880297,2662.700726,1175.949432,2988.310887,2477.738558,1773.51508,3370.254098,2883.050217,3696.960533,3168.546818,2459.692466,4176.491852,3896.807257,3237.946024,5334.237749,4890.569565,1526.422341,5592.220126,754.9356281,865.0276741,831.0062137,3058.822582,2345.880286,1232.398156,754.9356281,754.9356281,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,40.7576908,-73.9601713,1,0,0,0,0,0,1427574,1256512,1283127,1374124,1382109,-0.119827063,0.021181652,0.070918155,0.005810975
3.61E+14,30,2213241,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1416,7, ,A4,House,0, 211 EAST 61ST   STREET                    ,            ,10065,1,0,1,"1,808","4,439",4439,412.396417,1905,1, A4 ,10875000,2015/1/22,2015,780,10,2449.88,26370.22,2449.88,26370.22,4195.156238,3798.867753,3459.359759,4031.911961,4510.89422,677.7721466,1048.406791,1603.195163,1989.702242,583.3069389,2305.559996,1794.893799,1288.704464,2690.715954,2230.271955,3035.472805,2540.477316,2027.069832,3548.95074,3317.927283,2839.705127,4750.047304,4364.594281,1509.127296,5218.889692,649.2761509,251.1847122,161.1689012,2727.606202,2009.77533,856.3378194,161.1689012,161.1689012,0,0,0,1,0,1,0,1,0,0,0,1,5,1,1,40.762714,-73.96485,0,1,0,0,0,0,1095062,1154108,1258240,1310978,1319924,0.053920235,0.090227258,0.041914102,0.006823913
3.61E+14,30,1742134,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1196,139, ,A4,House,0,12 WEST 83RD STREET                      ,            ,10024,1, -   ,1,"1,865","4,176",4176,387.962928,1901,1,A4,9995000,6/30/2016,2016,2953,11,2393.44,25762.73,2393.44,25762.73,1892.854781,1709.797378,2168.706882,2643.455518,3075.653309,2069.949176,2202.417362,1848.053799,1298.798484,1852.158677,1000.600389,878.9333325,1481.155092,708.7754142,163.030329,702.2711804,259.1200856,1417.652983,1188.723179,1155.063453,1769.627147,2472.995905,2309.451877,3441.368316,3672.283942,2856.855749,2312.897674,2217.515166,2009.154051,1792.708878,1981.558263,163.030329,163.030329,0,0,0,1,0,1,0,0,1,0,0,0,5,0,0,40.7834836,-73.9715817,0,0,1,0,0,0,1095062,1154108,1258240,1310978,1319924,0.053920235,0.090227258,0.041914102,0.006823913
3.61E+14,30,2253976,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1398,161, ,A4,House,0, 130 EAST 64TH STREET                      ,            ,10065,1,0,1,"1,506","2,925",2925,271.741275,1899,1, A4 ,6750000,2015/6/30,2015,2694,10,2307.69,24839.77,2307.69,24839.77,3884.588442,3511.662487,3252.423771,3826.494347,4307.56209,495.6581164,906.2822081,1362.156722,1683.701082,357.1509494,1981.528968,1463.465793,1076.595582,2356.794063,1901.277806,2703.068693,2220.890117,1819.178816,3227.611172,3018.190822,2635.689767,4444.696015,4086.023063,1662.130593,5009.890357,870.7426317,304.6113476,185.425386,2560.967293,1857.715209,771.4730909,185.425386,185.425386,0,0,0,1,0,1,0,1,0,0,0,1,6,1,1,40.7654381,-73.9665348,0,1,0,0,0,0,1441291,1322495,982126,1440849,1467690,-0.082423327,-0.257368837,0.467071435,0.0186286
3.61E+14,30,809671,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1563,141, ,A9,House,0, 422 EAST 84TH STREET                      ,            ,10028,1,0,1,"1,831","2,040",2040,189.52212,1890,1, A9 ,4650000,2014/8/18,2014,74,9,2279.41,24535.36,2279.41,24535.36,3233.755364,2615.278708,1787.129952,2322.690818,2778.496445,2224.683202,2617.364334,2817.396033,2737.113109,1434.737557,2751.758315,2243.594954,867.350068,2747.010559,2036.4979,2726.227168,2035.33493,711.4373994,2844.532546,2337.208407,1218.837531,3672.829234,3050.853362,3385.372642,3489.518196,2518.948967,2043.729467,1781.527362,960.4647537,353.7519564,1024.090479,711.4373994,353.7519564,357.685443,0,1,0,0,1,0,1,0,0,0,1,4,2,1,40.7750125,-73.9495961,1,0,0,0,0,0,1941145,1900170,1964306,2002944,2054028,-0.021108676,0.033752769,0.019670051,0.025504457
3.61E+14,30,1459649,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1506,162, ,A9,House,0,14 EAST 95TH   STREET                    ,            ,10128,1, -   ,1,"1,611","5,739",5739,533.170317,1920,1,A9,13000000,1/8/2016,2016,2912,11,2265.2,24382.42,2265.2,24382.42,1871.678108,1227.038724,803.8920148,1348.388003,1822.124915,2812.32563,3102.822109,2989.281982,2595.456581,2204.216106,2382.420788,2086.626752,1495.164758,2084.11793,1479.483826,1792.745674,1201.492699,795.4634378,1620.689486,1027.17965,400.4088817,2285.286704,1680.399928,4184.160129,2499.506056,3406.116518,2844.773989,2635.730226,740.5883388,1040.869813,2016.308211,400.4088817,400.4088817,0,0,0,1,0,1,0,1,0,0,0,0,4,1,1,40.7866887,-73.9554645,0,0,1,0,0,0,1588063,1631391,1678164,1728411,1805179,0.027283552,0.028670625,0.029941651,0.044415362
3.61E+14,30,1632300,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1226,125, ,A5,House,0,113 WEST 95TH STREET                     ,            ,10025,1, -   ,1,"1,611","3,570",3570,331.66371,1910,1,A5,7995000,5/13/2016,2016,2995,11,2239.5,24105.71,2239.5,24105.71,851.6342415,760.3405151,1759.126875,2052.383112,2390.933847,3108.13945,3255.418423,2879.022933,2276.630106,2785.259922,1889.964095,1920.976155,2245.881017,1356.535091,1216.009486,818.394926,828.2326998,1828.22512,328.8153097,313.2613505,1675.598402,1424.485308,1322.631599,4490.228297,2871.674826,3872.705563,3314.874338,3186.654582,2031.939093,2186.549544,2801.13833,313.2613505,313.2613505,0,0,0,1,0,1,0,0,1,0,0,0,6,0,0,40.7926842,-73.9686091,0,0,1,0,0,0,928588,813118,864322,1416699,1461510,-0.124350089,0.06297241,0.639087053,0.031630572
3.61E+14,30,2218320,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1398,25, ,A4,House,0, 147 EAST 63RD STREET                      ,            ,10065,1,0,1,"1,607","4,725",4725,438.966675,1899,1, A4 ,10500000,2015/5/15,2015,2621,10,2222.22,23919.78,2222.22,23919.78,3974.500951,3590.177779,3297.237645,3871.077032,4351.569924,559.4914976,963.5885756,1452.45579,1790.614146,395.2400214,2091.08877,1572.890282,1118.981522,2465.153538,2001.992658,2806.705792,2315.501138,1862.535464,3323.397713,3102.499672,2678.802651,4532.022094,4160.786498,1628.293112,5056.341798,808.4227189,264.7583422,75.82323734,2589.658628,1879.547703,760.5499311,75.82323734,75.82323734,0,0,0,1,0,1,0,1,0,0,0,1,6,1,1,40.7646587,-73.9657365,0,1,0,0,0,0,1518359,1475947,1519342,1583339,1643328,-0.027932788,0.029401462,0.042121524,0.037887654
3.61E+14,30,2253483,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1397,144, ,A4,House,0, 160 EAST 63RD   STREET                    ,            ,10065,1,0,1,"1,648","3,840",3840,356.74752,1899,1, A4 ,8500000,2015/1/23,2015,2652,10,2213.54,23826.34,2213.54,23826.34,4023.525401,3637.787999,3337.033333,3910.721539,4390.993237,571.5110615,969.7270429,1476.263926,1828.020127,437.2256996,2133.35414,1617.75621,1159.195032,2511.546976,2051.016316,2855.268335,2364.772147,1902.355121,3372.677296,3150.96721,2718.242028,4580.803668,4207.719146,1593.977729,5096.410935,766.0965357,236.7176451,42.98975547,2624.709414,1912.710585,784.1543412,42.98975547,42.98975547,0,0,0,1,0,1,0,1,0,0,0,1,6,1,1,40.7642212,-73.9656431,0,1,0,0,0,0,1796350,1732753,1775909,1859804,1920223,-0.035403457,0.024906031,0.047240596,0.032486757
3.61E+14,30,2303066,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1398,129, ,A4,House,0,161 EAST 63RD STREET                     ,6,10065,1, -   ,1,"2,008","5,320",5320,494.24396,1920,1,A4,11750000,4/26/2016,2016,2921,11,2208.65,23773.65,2208.65,23773.65,3993.391185,3603.780949,3297.435974,3871.076149,4351.285798,593.2679474,995.5516623,1489.031003,1826.71341,398.8764993,2125.320418,1605.369225,1119.815486,2495.976557,2027.04653,2833.518023,2337.050382,1862.799697,3345.411546,3118.80966,2678.558813,4549.593456,4172.674636,1634.392613,5056.875776,805.0894189,276.2927359,43.59720533,2584.3504,1872.291187,744.7260353,43.59720533,43.59720533,0,0,0,1,0,1,0,1,0,0,0,0,6,1,1,40.7645068,-73.9653462,0,0,1,0,0,0,1488346,1536289,1574933,1618342,1681835,0.032212268,0.025154121,0.027562442,0.039233364
3.61E+14,30,2253483,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1397,128, ,A4,House,0, 161 EAST 62ND   STREET                    ,            ,10065,1,0,1,"1,552","3,328",3328,309.181184,1899,1, A4 ,7300000,2015/7/23,2015,2678,10,2193.51,23610.72,2193.51,23610.72,4052.959794,3669.911928,3372.249867,3945.949778,4426.235624,558.7455345,952.1470351,1470.751298,1834.771757,472.0540289,2145.677972,1633.821936,1194.356957,2529.945126,2076.041795,2878.493163,2392.546771,1937.563132,3400.044918,3181.853125,2753.480152,4610.990977,4240.510534,1558.97273,5131.609173,731.144557,204.0935551,63.90221218,2659.864662,1947.675106,817.3175798,63.90221218,63.90221218,0,0,0,1,0,1,0,1,0,0,0,1,6,1,1,40.763947,-73.9658539,0,1,0,0,0,0,1796350,1732753,1775909,1859804,1920223,-0.035403457,0.024906031,0.047240596,0.032486757
3.61E+14,30,2221020,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1400,44, ,A4,House,0,154 EAST 66TH STREET                     ,            ,10065,1, -   ,1,"1,883","4,644",4644,431.441532,1899,1,A4,10000000,2/12/2016,2016,2949,11,2153.32,23178.08,2153.32,23178.08,3829.257465,3424.903125,3102.600888,3676.210144,4156.392004,696.0176175,1107.280948,1531.796181,1798.596514,208.8146683,2063.366493,1525.919999,925.261405,2397.365525,1891.626075,2706.120097,2184.418421,1668.008004,3193.467063,2947.132067,2483.676699,4381.006042,3989.969199,1827.044515,4862.08299,999.4545428,463.5769635,224.7582151,2390.987915,1680.594393,570.7092245,208.8146683,208.8146683,0,0,0,1,0,1,0,1,0,0,0,0,6,1,1,40.766053,-73.964256,0,0,1,0,0,0,1710408,1746771,1806913,1896318,1952656,0.02125984,0.034430386,0.049479416,0.029709152
3.61E+14,30,1837077,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1409,23, ,A4,House,0,151 EAST 74TH   STREET                   ,            ,10021,1, -   ,1,"1,890","4,608",4608,428.097024,1910,1,A4,9900000,9/22/2016,2016,2955,11,2148.44,23125.57,2148.44,23125.57,3250.416942,2788.716945,2408.636604,2982.385066,3462.798581,1238.820865,1618.214084,1822.020543,1834.046139,495.2938769,1952.50174,1400.152782,231.4297578,2121.32806,1486.245015,2298.433747,1683.858855,973.939294,2671.625713,2344.71285,1790.024312,3781.223426,3336.522468,2511.715355,4167.995133,1693.580954,1147.984413,918.067792,1712.825179,1020.451046,386.0785405,231.4297578,231.4297578,0,0,0,1,0,1,0,1,0,0,0,0,4,1,1,40.7717014,-73.9607452,0,0,1,0,0,0,1167512,1078154,1119384,1609030,1672523,-0.076537115,0.03824129,0.437424512,0.03946042
3.61E+14,30,1750017,1,MIDTOWN EAST             ,4,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1361,43, ,A4,House,0, 414 EAST 50TH STREET                      ,            ,10022,1,0,1,"1,800","3,600",3600,334.4508,1910,1, A4 ,7720000,2015/2/3,2015,2665,10,2144.44,23082.59,2144.44,23082.59,5216.932232,4828.125913,4436.306928,5003.77239,5477.957402,1389.807703,1532.670549,2202.649616,2761.286502,1611.216832,3146.895974,2698.521315,2295.958851,3606.37421,3220.624316,4005.099308,3551.923807,3018.698511,4556.715238,4345.671808,3818.548213,5775.582967,5392.216581,971.2523099,6189.831215,570.3061259,1062.055421,1187.266962,3666.340153,2946.917648,1797.037184,570.3061259,570.3061259,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,40.7534751,-73.9656159,0,1,0,0,0,0,1461125,1412501,1471513,1598971,1624075,-0.033278467,0.041778378,0.086616972,0.015700097
3.61E+14,30,2142945,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1416,36, ,A4,House,0, 228 EAST 62ND   STREET                    ,            ,10065,1,0,1,"1,900","3,360",3360,312.15408,1905,1, A4 ,7200000,2014/8/20,2014,2313,9,2142.86,23065.5,2142.86,23065.5,4188.799848,3783.282248,3423.803352,3995.720479,4474.088654,732.2924824,1108.038104,1654.66028,2027.73831,565.9543675,2335.747665,1819.096597,1258.522511,2710.644999,2236.751754,3045.579997,2539.818054,1993.464044,3548.799616,3307.229669,2804.125826,4741.108053,4345.923251,1560.181297,5182.920025,694.5305793,312.4455527,171.352812,2685.674554,1966.679523,809.6164003,171.352812,171.352812,0,0,0,1,0,1,0,1,0,0,0,1,5,1,1,40.762816,-73.9641156,1,0,0,0,0,0,1095062,1154108,1258240,1310978,1319924,0.053920235,0.090227258,0.041914102,0.006823913
3.61E+14,30,2221020,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1399,41, ,A4,House,0,156 EAST 65TH   STREET                   ,            ,10065,1, -   ,1,"1,607","3,313",3313,307.787639,1899,1,A4,7087500,2/2/2016,2016,3023,11,2139.3,23027.21,2139.3,23027.21,3908.174677,3507.013431,3183.602005,3757.073902,4237.079877,666.4520387,1075.650558,1532.022816,1828.82894,291.8874819,2107.209045,1575.790767,1006.995807,2455.099733,1961.718577,2773.929684,2259.956823,1749.202978,3269.014345,3027.780923,2564.48241,4461.034547,4072.672552,1750.871736,4943.189462,917.9738257,391.4476755,142.3658475,2468.083382,1755.792324,631.5471246,142.3658475,142.3658475,0,0,0,1,0,1,0,1,0,0,0,0,5,1,1,40.7653251,-73.9644822,0,0,1,0,0,0,1710408,1746771,1806913,1896318,1952656,0.02125984,0.034430386,0.049479416,0.029709152
3.61E+14,30,1257082,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1521,111, ,A9,House,0,123 EAST 92ND   STREET                   ,            ,10128,1, -   ,1,"1,258","1,992",1992,185.062776,1910,1,A9,4200000,7/28/2016,2016,3106,11,2108.43,22694.97,2108.43,22694.97,2250.02076,1605.369543,929.5646597,1503.633356,1984.777409,2645.406998,2969.005112,2937.267414,2621.649424,1973.542591,2469.634051,2099.28537,1249.492829,2253.276178,1587.366795,2041.73793,1391.736171,506.9845791,1961.340921,1389.283523,317.5333416,2663.678918,2037.935933,3983.149913,2687.932084,3173.832107,2624.861744,2398.164415,462.77467,674.061727,1728.722034,317.5333416,317.5333416,0,0,1,0,0,1,0,1,0,0,0,0,5,2,1,40.783729,-73.953209,0,0,1,0,0,0,2274210,2139234,2225526,2317150,2371902,-0.05935072,0.040337803,0.041169593,0.023629027
3.61E+14,30,1432709,1,UPPER EAST SIDE (79-96)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1520,107, ,A9,House,0, 113 EAST 91ST STREET                      ,            ,10128,1,0,1,"1,510","3,240",3240,301.00572,1901,1, A9 ,6665000,2015/5/13,2015,2698,10,2057.1,22142.41,2057.1,22142.41,2259.436566,1630.141692,1014.844345,1588.68116,2070.02142,2556.829369,2878.91434,2846.768318,2535.200589,1890.512781,2389.147399,2012.384371,1167.235822,2184.906411,1511.764721,1990.613877,1331.030247,428.2208086,1941.197505,1383.588327,407.154863,2687.791976,2081.485664,3897.858097,2771.424515,3091.95157,2541.061525,2316.521719,533.532078,635.7285898,1655.656861,407.154863,407.154863,0,0,0,1,0,1,0,1,0,0,0,1,4,2,1,40.7832078,-73.954041,0,1,0,0,0,0,1095062,1154108,1258240,1310978,1319924,0.053920235,0.090227258,0.041914102,0.006823913
3.61E+14,30,1440241,1,UPPER WEST SIDE (79-96)  ,2,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1246,43, ,A5,House,0, 326 WEST 85TH   STREET                    ,            ,10024,1,0,1,"1,703","2,976",2976,276.479328,1899,1, A5 ,6100000,2014/12/9,2014,2351,9,2049.73,22063.1,2049.73,22063.1,1613.757863,1782.668098,2679.869075,3046.277777,3409.800956,2689.911173,2712.509333,2188.366833,1519.695406,2639.688223,1075.146327,1371.218336,2341.225282,494.3777066,955.916541,240.6619205,903.1454587,2244.297226,894.7400378,1309.545003,2429.640797,2171.340106,2309.491659,3968.339197,3899.610078,3512.82773,3009.322017,2961.108307,2729.588886,2625.690808,2822.522968,240.6619205,240.6619205,0,0,0,1,0,1,0,0,1,0,0,1,5,0,0,40.7884627,-73.9794791,1,0,0,0,0,0,1386864,1380350,1425636,1483515,1537397,-0.004696928,0.032807621,0.040598722,0.036320496
3.61E+14,30,1941429,1,UPPER EAST SIDE (59-79)  ,1,manhattan,new york,USA,01  ONE FAMILY DWELLINGS                    ,1,1406,30, ,A4,House,0, 177 EAST 71ST   STREET                    ,4,10021,1,0,1,"2,054","7,290",7290,677.26287,1910,1, A4 ,14750000,2014/9/8,2014,2228,9,2023.32,21778.81,2023.32,21778.81,3470.534014,3026.890715,2657.634639,3231.088388,3711.11931,1039.350641,1435.485024,1716.993709,1820.180247,256.6050535,1994.556776,1437.257727,482.6976906,2227.160601,1634.333132,2454.728029,1870.840344,1223.37346,2870.960743,2571.31128,2038.497859,4008.742914,3580.137075,2269.602612,4417.247468,1443.871624,904.5797017,668.1327578,1949.113203,1244.424475,289.2117497,256.6050535,256.6050535,0,0,0,1,0,1,0,1,0,0,0,1,4,1,1,40.769556,-73.961689,1,0,0,0,0,0,2083426,2042111,2115114,2158140,2214264,-0.019830318,0.035748791,0.020342166,0.026005727
