V1,geoid,threshold,tot_jobs,layer,path,Boro,Block,Lot,Condominium_Coop,Address,Neighborhood,Neighborhood_No,Building Code,Elevator_Walkup,Total_Units,Year_Built,Age,Gross_SqFt,Unit_Gross_SqFt,Unit_Gross_SqMeter,Estimated_Gross_Income,Gross_Income_per_SqFt,Gross_Income_per_Sqmeter,Estimated_Expense,Expense_per_SqFt,Net_Operating_Income,Full_Market_Value,Market_Value_per_SqFt,Financial_Year,t,id,D_Nearestb4,D_Nearestafter,Delta_Dis_Nearest,Type,Location_1,Location_2,Location_3,Location_4,Y_2016,Y_2017,Y_2018,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Income_DelDis_Beta
882,3.61E+14,30,1115320,NA,NA,1,1630,12,Coop,123 EAST 102 STREET,HARLEM-EAST,3,C6-WALK-UP,0,32,1930,89,20190,630.9375,58.62,327078,16.2,174.1935484,163539,8.1,163539,1193000,59.09,2016,1,179,119.9334203,119.9334203,0,0,0,0,1,0,1,0,0,4,1,1,40.7900585,-73.9484502,
875,3.61E+14,30,932797,NA,NA,1,1631,41,Coop,180 EAST 104 STREET,HARLEM-EAST,3,C6-WALK-UP,0,36,1910,109,24365,676.8055556,62.88,384236,15.77,169.5698925,182738,7.5,201498,1458000,59.84,2016,1,413,150.2091216,150.2091216,0,0,0,0,1,0,1,0,0,4,1,1,40.79031,-73.9463169,
35,3.61E+14,30,917366,NA,NA,1,1786,17,Coop,237 EAST 121 STREET,HARLEM-EAST,3,C6-WALK-UP,0,12,1920,99,8000,666.6666667,61.94,120720,15.09,162.2580645,54160,6.77,66560,474000,59.25,2017,2,631,488.1377931,488.1377931,0,0,0,0,1,0,0,1,0,3,0,0,40.8007167,-73.9360969,
19,3.61E+14,30,1369223,NA,NA,1,1644,7501,2043-R1,178 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2007,12,35435,1610.681818,149.64,1065885,30.08,323.4408602,434787,12.27,631098,4978998,140.51,2018,3,407,119.3407257,119.3407257,0,1,0,0,1,0,0,0,1,3,0,0,40.7987449,-73.94031,
19,3.61E+14,30,1321855,NA,NA,1,1644,7501,2043-R1,178 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2007,12,35435,1610.681818,149.64,948241,26.76,287.7419355,451088,12.73,497153,3977999,112.26,2016,1,407,119.3407257,119.3407257,0,1,0,0,1,0,1,0,0,3,0,0,40.7987449,-73.94031,
19,3.61E+14,30,1419247,NA,NA,1,1644,7501,2043-R1,178 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2007,12,35435,1610.681818,149.64,924499,26.09,280.5376344,416007,11.74,508492,4066997,114.77,2017,2,407,119.3407257,119.3407257,0,1,0,0,1,0,0,1,0,3,0,0,40.7987449,-73.94031,
38,3.61E+14,30,1087462,NA,NA,1,1788,7501,1820-R1,2279 3 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,16737,1521.545455,141.36,453740,27.11,291.5053763,226786,13.55,226954,1769996,105.75,2018,3,596,370.7774726,370.7774726,0,1,0,0,1,0,0,0,1,2,0,0,40.8027536,-73.936051,
38,3.61E+14,30,1014596,NA,NA,1,1788,7501,1820-R1,2279 3 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,16737,1521.545455,141.36,416584,24.89,267.6344086,189128,11.3,227456,1815995,108.5,2016,1,596,370.7774726,370.7774726,0,1,0,0,1,0,1,0,0,2,0,0,40.8027536,-73.936051,
38,3.61E+14,30,1100005,NA,NA,1,1788,7501,1820-R1,2279 3 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,16737,1521.545455,141.36,387629,23.16,249.0322581,172726,10.32,214903,1708996,102.11,2017,2,596,370.7774726,370.7774726,0,1,0,0,1,0,0,1,0,2,0,0,40.8027536,-73.936051,
30,3.61E+14,30,482122,NA,NA,1,1795,35,Coop,342 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,41,2004,15,59411,1449.04878,134.62,1720543,28.96,311.3978495,658274,11.08,1062269,8349000,140.53,2018,3,961,562.46364,562.46364,0,0,0,0,1,0,0,0,1,3,0,0,40.7982317,-73.9350164,
30,3.61E+14,30,391548,NA,NA,1,1795,35,Coop,342 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,41,2004,15,59411,1449.04878,134.62,1623109,27.32,293.7634409,682632,11.49,940477,7526000,126.68,2016,1,961,562.46364,562.46364,0,0,0,0,1,0,1,0,0,3,0,0,40.7982317,-73.9350164,
30,3.61E+14,30,434542,NA,NA,1,1795,35,Coop,342 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,41,2004,15,59411,1449.04878,134.62,1769260,29.78,320.2150538,806801,13.58,962459,7699000,129.59,2017,2,961,562.46364,562.46364,0,0,0,0,1,0,0,1,0,3,0,0,40.7982317,-73.9350164,
4,3.61E+14,30,329451,NA,NA,1,1710,7503,1958-R1,416 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,15,2007,12,21472,1431.466667,132.99,768268,35.78,384.7311828,159752,7.44,608516,4867003,226.67,2018,3,1068,713.6806763,713.6806763,0,1,0,0,1,0,0,0,1,2,0,0,40.7961442,-73.9341413,
4,3.61E+14,30,289873,NA,NA,1,1710,7503,1958-R1,416 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,15,2007,12,21472,1431.466667,132.99,773207,36.01,387.2043011,205272,9.56,567935,4545000,211.67,2016,1,1068,713.6806763,713.6806763,0,1,0,0,1,0,1,0,0,2,0,0,40.7961442,-73.9341413,
4,3.61E+14,30,317982,NA,NA,1,1710,7503,1958-R1,416 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,15,2007,12,21472,1431.466667,132.99,807991,37.63,404.6236559,227174,10.58,580817,4646003,216.37,2017,2,1068,713.6806763,713.6806763,0,1,0,0,1,0,0,1,0,2,0,0,40.7961442,-73.9341413,
890,3.61E+14,30,829973,NA,NA,1,1680,7501,0458-R1,309 EAST 108 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,33,1926,93,46998,1424.181818,132.31,1320644,28.1,302.1505376,508048,10.81,812596,6375997,135.67,2018,3,804,532.2870195,532.2870195,0,1,0,0,1,0,0,0,1,3,0,0,40.7917785,-73.9406204,
890,3.61E+14,30,403722,NA,NA,1,1680,7501,0458-R1,309 EAST 108 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,33,1926,93,46998,1424.181818,132.31,1201739,25.57,274.9462366,606744,12.91,594995,4748997,101.05,2016,1,804,532.2870195,532.2870195,0,1,0,0,1,0,1,0,0,3,0,0,40.7917785,-73.9406204,
890,3.61E+14,30,646011,NA,NA,1,1680,7501,0458-R1,309 EAST 108 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,33,1926,93,46998,1424.181818,132.31,1216778,25.89,278.3870968,606274,12.9,610504,4883996,103.92,2017,2,804,532.2870195,532.2870195,0,1,0,0,1,0,0,1,0,3,0,0,40.7917785,-73.9406204,
34,3.61E+14,30,416011,NA,NA,1,1796,20,Coop,333 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,70,2005,14,98107,1401.528571,130.21,2604741,26.55,285.483871,996767,10.16,1607974,12510000,127.51,2018,3,933,547.4988765,547.4988765,0,0,0,0,1,0,0,0,1,3,0,0,40.7986288,-73.9351095,
34,3.61E+14,30,352767,NA,NA,1,1796,20,Coop,333 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,70,2005,14,98107,1401.528571,130.21,2537047,25.86,278.0645161,1069366,10.9,1467681,11742000,119.69,2016,1,933,547.4988765,547.4988765,0,0,0,0,1,0,1,0,0,3,0,0,40.7986288,-73.9351095,
34,3.61E+14,30,393014,NA,NA,1,1796,20,Coop,333 EAST 119 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,70,2005,14,98107,1401.528571,130.21,2862762,29.18,313.7634409,1398025,14.25,1464737,11717000,119.43,2017,2,933,547.4988765,547.4988765,0,0,0,0,1,0,0,1,0,3,0,0,40.7986288,-73.9351095,
41,3.61E+14,30,1275755,NA,NA,1,1789,7501,2327-R1,2293 3 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,49,2010,9,67677,1381.163265,128.31,2171755,32.09,345.0537634,697750,10.31,1474005,11704000,172.94,2018,3,600,349.0422041,349.0422041,0,1,0,0,1,0,0,0,1,2,0,0,40.8033262,-73.9356589,
41,3.61E+14,30,1196937,NA,NA,1,1789,7501,2327-R1,2293 3 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,49,2010,9,67677,1381.163265,128.31,2024896,29.92,321.7204301,768134,11.35,1256762,10057000,148.6,2016,1,600,349.0422041,349.0422041,0,1,0,0,1,0,1,0,0,2,0,0,40.8033262,-73.9356589,
41,3.61E+14,30,1295966,NA,NA,1,1789,7501,2327-R1,2293 3 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,49,2010,9,67677,1381.163265,128.31,2024896,29.92,321.7204301,767457,11.34,1257439,10059000,148.63,2017,2,600,349.0422041,349.0422041,0,1,0,0,1,0,0,1,0,2,0,0,40.8033262,-73.9356589,
20,3.61E+14,30,1369223,NA,NA,1,1644,7502,2044-R1,160 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,19,2007,12,26231,1380.578947,128.26,690662,26.33,283.1182796,168665,6.43,521997,4057999,154.7,2018,3,323,62.69939489,62.69939489,0,1,0,0,1,0,0,0,1,3,0,0,40.79896,-73.940922,
20,3.61E+14,30,1321855,NA,NA,1,1644,7502,2044-R1,160 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,19,2007,12,26231,1380.578947,128.26,612494,23.35,251.0752688,166829,6.36,445665,3517998,134.12,2016,1,323,62.69939489,62.69939489,0,1,0,0,1,0,1,0,0,3,0,0,40.79896,-73.940922,
20,3.61E+14,30,1419247,NA,NA,1,1644,7502,2044-R1,160 EAST 117 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,19,2007,12,26231,1380.578947,128.26,680694,25.95,279.0322581,210635,8.03,470059,3759996,143.34,2017,2,323,62.69939489,62.69939489,0,1,0,0,1,0,0,1,0,3,0,0,40.79896,-73.940922,
870,3.61E+14,30,1127792,NA,NA,1,1674,7501,1471-R1,333 EAST 102 STREET,HARLEM-EAST,3,R9-CONDOPS,1,233,2003,16,315656,1354.746781,125.86,11587732,36.71,394.7311828,3355423,10.63,8232309,65943000,208.91,2018,3,931,582.0998797,582.0998797,0,1,0,0,1,0,0,0,1,4,1,1,40.7875832,-73.9426221,
870,3.61E+14,30,409623,NA,NA,1,1674,7501,1471-R1,333 EAST 102 STREET,HARLEM-EAST,3,R9-CONDOPS,1,233,2003,16,315656,1354.746781,125.86,11224727,35.56,382.3655914,3986735,12.63,7237992,57918000,183.48,2016,1,931,582.0998797,582.0998797,0,1,0,0,1,0,1,0,0,4,1,1,40.7875832,-73.9426221,
870,3.61E+14,30,1066482,NA,NA,1,1674,7501,1471-R1,333 EAST 102 STREET,HARLEM-EAST,3,R9-CONDOPS,1,233,2003,16,315656,1354.746781,125.86,10823844,34.29,368.7096774,2964010,9.39,7859834,62874000,199.19,2017,2,931,582.0998797,582.0998797,0,1,0,0,1,0,0,1,0,4,1,1,40.7875832,-73.9426221,
812,3.61E+14,30,1275311,NA,NA,1,1646,7501,1462-R1,1865 2 AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,17,1987,32,22626,1330.941176,123.65,739870,32.7,351.6129032,355228,15.7,384642,3079000,136.08,2016,1,424,347.1880759,116.4163722,230.7717037,1,0,0,1,0,1,0,0,3,1,1,40.7844896,-73.9471586,25269.67694
812,3.61E+14,30,1646888,NA,NA,1,1646,7501,1462-R1,1865 2 AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,17,1987,32,22626,1330.941176,123.65,669503,29.59,318.172043,254995,11.27,414508,3316000,146.56,2017,2,424,347.1880759,116.4163722,230.7717037,1,0,0,1,0,0,1,0,3,1,1,40.7844896,-73.9471586,22866.3475
812,3.61E+14,30,1697903,NA,NA,1,1646,7501,1462-R1,1865 2 AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,17,1987,32,22626,1330.941176,123.65,671540,29.68,319.1397849,198883,8.79,472657,3726000,164.68,2018,3,424,347.1880759,116.4163722,230.7717037,1,0,0,1,0,0,0,1,3,1,1,40.7844896,-73.9471586,22935.91963
17,3.61E+14,30,1019624,NA,NA,1,1645,7502,2295-R1,1885 LEXINGTON AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,29,2010,9,37842,1304.896552,121.23,1546981,40.88,439.5698925,430264,11.37,1116717,8988000,237.51,2018,3,428,82.81275499,82.81275499,0,1,0,0,1,0,0,0,1,3,0,0,40.799535,-73.940654,
17,3.61E+14,30,944890,NA,NA,1,1645,7502,2295-R1,1885 LEXINGTON AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,29,2010,9,37842,1304.896552,121.23,1462972,38.66,415.6989247,462808,12.23,1000164,8003000,211.48,2016,1,428,82.81275499,82.81275499,0,1,0,0,1,0,1,0,0,3,0,0,40.799535,-73.940654,
17,3.61E+14,30,1019190,NA,NA,1,1645,7502,2295-R1,1885 LEXINGTON AVENUE,HARLEM-EAST,3,R9-CONDOPS,1,29,2010,9,37842,1304.896552,121.23,1599203,42.26,454.4086022,539249,14.25,1059954,8479000,224.06,2017,2,428,82.81275499,82.81275499,0,1,0,0,1,0,0,1,0,3,0,0,40.799535,-73.940654,
31,3.61E+14,30,692582,NA,NA,1,1783,7501,1923-R1,249 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,28,2008,11,35526,1268.785714,117.87,947123,26.66,286.6666667,371247,10.45,575876,4484000,126.22,2018,3,672,390.8744256,390.8744256,0,1,0,0,1,0,0,0,1,3,0,0,40.798534,-73.9370154,
31,3.61E+14,30,622268,NA,NA,1,1783,7501,1923-R1,249 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,28,2008,11,35526,1268.785714,117.87,835216,23.51,252.7956989,365918,10.3,469298,3708002,104.37,2016,1,672,390.8744256,390.8744256,0,1,0,0,1,0,1,0,0,3,0,0,40.798534,-73.9370154,
31,3.61E+14,30,672516,NA,NA,1,1783,7501,1923-R1,249 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,28,2008,11,35526,1268.785714,117.87,919413,25.88,278.2795699,387589,10.91,531824,4254000,119.74,2017,2,672,390.8744256,390.8744256,0,1,0,0,1,0,0,1,0,3,0,0,40.798534,-73.9370154,
2,3.61E+14,30,1450599,NA,NA,1,1616,49,Coop,64 EAST 111 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,123,2011,8,147590,1199.918699,111.48,6167786,41.79,449.3548387,2063308,13.98,4104478,33037000,223.84,2018,3,1296,189.019248,189.019248,0,0,0,0,1,0,0,0,1,3,0,0,40.7962853,-73.9465444,
2,3.61E+14,30,1342112,NA,NA,1,1616,49,Coop,64 EAST 111 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,123,2011,8,147590,1199.918699,111.48,5528721,37.46,402.7956989,1923098,13.03,3605623,28852000,195.49,2016,1,1296,189.019248,189.019248,0,0,0,0,1,0,1,0,0,3,0,0,40.7962853,-73.9465444,
2,3.61E+14,30,1418254,NA,NA,1,1616,49,Coop,64 EAST 111 STREET,HARLEM-EAST,3,D4-ELEVATOR,1,123,2011,8,147590,1199.918699,111.48,6088088,41.25,443.5483871,1936381,13.12,4151707,33211000,225.02,2017,2,1296,189.019248,189.019248,0,0,0,0,1,0,0,1,0,3,0,0,40.7962853,-73.9465444,
11,3.61E+14,30,903507,NA,NA,1,1661,7501,1403-R1,227 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2003,16,25721,1169.136364,108.62,931615,36.22,389.4623656,150725,5.86,780890,6250003,242.99,2018,3,592,324.7518538,324.7518538,0,1,0,0,1,0,0,0,1,3,0,0,40.794376,-73.9409878,
11,3.61E+14,30,755778,NA,NA,1,1661,7501,1403-R1,227 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2003,16,25721,1169.136364,108.62,858824,33.39,359.0322581,175932,6.84,682892,5464003,212.43,2016,1,592,324.7518538,324.7518538,0,1,0,0,1,0,1,0,0,3,0,0,40.794376,-73.9409878,
11,3.61E+14,30,848470,NA,NA,1,1661,7501,1403-R1,227 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,22,2003,16,25721,1169.136364,108.62,940617,36.57,393.2258065,256181,9.96,684436,5475001,212.86,2017,2,592,324.7518538,324.7518538,0,1,0,0,1,0,0,1,0,3,0,0,40.794376,-73.9409878,
6,3.61E+14,30,606254,NA,NA,1,1683,7502,2121-R1,317 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,21,2008,11,24395,1161.666667,107.92,975312,39.98,429.8924731,293228,12.02,682084,5486000,224.88,2018,3,851,517.7179359,517.7179359,0,1,0,0,1,0,0,0,1,3,0,0,40.7935484,-73.9389672,
6,3.61E+14,30,434087,NA,NA,1,1683,7502,2121-R1,317 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,21,2008,11,24395,1161.666667,107.92,877732,35.98,386.8817204,294204,12.06,583528,4669002,191.39,2016,1,851,517.7179359,517.7179359,0,1,0,0,1,0,1,0,0,3,0,0,40.7935484,-73.9389672,
6,3.61E+14,30,535116,NA,NA,1,1683,7502,2121-R1,317 EAST 111 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,21,2008,11,24395,1161.666667,107.92,987266,40.47,435.1612903,375195,15.38,612071,4896000,200.7,2017,2,851,517.7179359,517.7179359,0,1,0,0,1,0,0,1,0,3,0,0,40.7935484,-73.9389672,
5,3.61E+14,30,606254,NA,NA,1,1683,7501,1479-R1,324 EAST 112 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,20,2004,15,22295,1114.75,103.56,908744,40.76,438.2795699,251265,11.27,657479,5291998,237.36,2018,3,893,528.2890424,528.2890424,0,1,0,0,1,0,0,0,1,3,0,0,40.7938337,-73.9386687,
5,3.61E+14,30,434087,NA,NA,1,1683,7501,1479-R1,324 EAST 112 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,20,2004,15,22295,1114.75,103.56,829374,37.2,400,256615,11.51,572759,4583000,205.56,2016,1,893,528.2890424,528.2890424,0,1,0,0,1,0,1,0,0,3,0,0,40.7938337,-73.9386687,
5,3.61E+14,30,535116,NA,NA,1,1683,7501,1479-R1,324 EAST 112 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,20,2004,15,22295,1114.75,103.56,927695,41.61,447.4193548,321048,14.4,606647,4853003,217.67,2017,2,893,528.2890424,528.2890424,0,1,0,0,1,0,0,1,0,3,0,0,40.7938337,-73.9386687,
881,3.61E+14,30,1474036,NA,NA,1,1630,7502,1801-R1,117 EAST 102 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,12184,1107.636364,102.9,401463,32.95,354.3010753,168992,13.87,232471,1849001,151.76,2018,3,135,121.3582995,121.3582995,0,1,0,0,1,0,0,0,1,4,1,1,40.7901749,-73.9487257,
881,3.61E+14,30,1115320,NA,NA,1,1630,7502,1801-R1,117 EAST 102 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,12184,1107.636364,102.9,358331,29.41,316.2365591,129150,10.6,229181,1834005,150.53,2016,1,135,121.3582995,121.3582995,0,1,0,0,1,0,1,0,0,4,1,1,40.7901749,-73.9487257,
881,3.61E+14,30,1456220,NA,NA,1,1630,7502,1801-R1,117 EAST 102 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2006,13,12184,1107.636364,102.9,388304,31.87,342.688172,155346,12.75,232958,1864005,152.99,2017,2,135,121.3582995,121.3582995,0,1,0,0,1,0,0,1,0,4,1,1,40.7901749,-73.9487257,
9,3.61E+14,30,777759,NA,NA,1,1681,7502,1942-R1,342 EAST 110 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,35,2007,12,38481,1099.457143,102.14,1474977,38.33,412.1505376,355564,9.24,1119413,8988003,233.57,2018,3,960,597.0800404,597.0800404,0,1,0,0,1,0,0,0,1,3,0,0,40.792237,-73.938936,
9,3.61E+14,30,542865,NA,NA,1,1681,7502,1942-R1,342 EAST 110 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,35,2007,12,38481,1099.457143,102.14,1369154,35.58,382.5806452,442916,11.51,926238,7412000,192.61,2016,1,960,597.0800404,597.0800404,0,1,0,0,1,0,1,0,0,3,0,0,40.792237,-73.938936,
9,3.61E+14,30,685120,NA,NA,1,1681,7502,1942-R1,342 EAST 110 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,35,2007,12,38481,1099.457143,102.14,1476901,38.38,412.688172,502947,13.07,973954,7791002,202.46,2017,2,960,597.0800404,597.0800404,0,1,0,0,1,0,0,1,0,3,0,0,40.792237,-73.938936,
29,3.61E+14,30,482122,NA,NA,1,1795,7502,2125-R1,346 EAST 119 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2007,12,12026,1093.272727,101.57,304378,25.31,272.1505376,114006,9.48,190372,1472005,122.4,2018,3,981,587.2213163,587.2213163,0,1,0,0,1,0,0,0,1,3,0,0,40.7980592,-73.9347651,
29,3.61E+14,30,391548,NA,NA,1,1795,7502,2125-R1,346 EAST 119 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2007,12,12026,1093.272727,101.57,269262,22.39,240.7526882,116412,9.68,152850,1198006,99.62,2016,1,981,587.2213163,587.2213163,0,1,0,0,1,0,1,0,0,3,0,0,40.7980592,-73.9347651,
29,3.61E+14,30,434542,NA,NA,1,1795,7502,2125-R1,346 EAST 119 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,11,2007,12,12026,1093.272727,101.57,290428,24.15,259.6774194,120260,10,170168,1361004,113.17,2017,2,981,587.2213163,587.2213163,0,1,0,0,1,0,0,1,0,3,0,0,40.7980592,-73.9347651,
871,3.61E+14,30,1182582,NA,NA,1,1673,7501,2062-R1,325 EAST 101 STREET,HARLEM-EAST,3,RR-CONRENT,1,34,2009,10,36849,1083.794118,100.69,1417213,38.46,413.5483871,547945,14.87,869268,6980000,189.42,2018,3,897,583.4187454,542.1179806,41.3007648,1,0,0,1,0,0,0,1,4,1,1,40.7870671,-73.9432839,8662.733156
871,3.61E+14,30,463920,NA,NA,1,1673,7501,2062-R1,325 EAST 101 STREET,HARLEM-EAST,3,RR-CONRENT,1,34,2009,10,36849,1083.794118,100.69,1351621,36.68,394.4086022,654070,17.75,697551,5582000,151.48,2016,1,897,583.4187454,542.1179806,41.3007648,1,0,0,1,0,1,0,0,4,1,1,40.7870671,-73.9432839,8261.801191
871,3.61E+14,30,1108603,NA,NA,1,1673,7501,2062-R1,325 EAST 101 STREET,HARLEM-EAST,3,RR-CONRENT,1,34,2009,10,36849,1083.794118,100.69,1348673,36.6,393.5483871,616115,16.72,732558,5860000,159.03,2017,2,897,583.4187454,542.1179806,41.3007648,1,0,0,1,0,0,1,0,4,1,1,40.7870671,-73.9432839,8243.781502
889,3.61E+14,30,901002,NA,NA,1,1678,1,Coop,2086 2 AVENUE,HARLEM-EAST,3,D4-ELEVATOR,1,936,1961,58,992000,1059.82906,98.46,20722880,20.89,224.6236559,12776960,12.88,7945920,59547000,60.03,2018,3,502,533.6536557,533.6536557,0,0,0,0,1,0,0,0,1,4,0,0,40.7913797,-73.9413738,
889,3.61E+14,30,442023,NA,NA,1,1678,1,Coop,2086 2 AVENUE,HARLEM-EAST,3,D4-ELEVATOR,1,936,1961,58,992000,1059.82906,98.46,16070400,16.2,174.1935484,9810880,9.89,6259520,45667000,46.04,2016,1,502,533.6536557,533.6536557,0,0,0,0,1,0,1,0,0,4,0,0,40.7913797,-73.9413738,
889,3.61E+14,30,714181,NA,NA,1,1678,1,Coop,2086 2 AVENUE,HARLEM-EAST,3,D4-ELEVATOR,1,936,1961,58,992000,1059.82906,98.46,15852160,15.98,171.827957,8084800,8.15,7767360,56285000,56.74,2017,2,502,533.6536557,533.6536557,0,0,0,0,1,0,0,1,0,4,0,0,40.7913797,-73.9413738,
8,3.61E+14,30,777759,NA,NA,1,1681,7501,1573-R1,2132 2 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,31,2006,13,32483,1047.83871,97.35,1428278,43.97,472.7956989,243947,7.51,1184331,9533014,293.48,2018,3,530,452.2299047,452.2299047,0,1,0,0,1,0,0,0,1,3,0,0,40.7929253,-73.9404138,
8,3.61E+14,30,542865,NA,NA,1,1681,7501,1573-R1,2132 2 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,31,2006,13,32483,1047.83871,97.35,1358764,41.83,449.7849462,333276,10.26,1025488,8206008,252.62,2016,1,530,452.2299047,452.2299047,0,1,0,0,1,0,1,0,0,3,0,0,40.7929253,-73.9404138,
8,3.61E+14,30,685120,NA,NA,1,1681,7501,1573-R1,2132 2 AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,31,2006,13,32483,1047.83871,97.35,1459461,44.93,483.1182796,378102,11.64,1081359,8650009,266.29,2017,2,530,452.2299047,452.2299047,0,1,0,0,1,0,0,1,0,3,0,0,40.7929253,-73.9404138,
26,3.61E+14,30,1531187,NA,NA,1,1621,7501,1993-R1,1405 5 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,17,2009,10,17666,1039.176471,96.54,483165,27.35,294.0860215,195563,11.07,287602,2246000,127.14,2018,3,257,428.0622815,428.0622815,0,1,0,0,1,0,0,0,1,3,0,0,40.8001734,-73.9464985,
26,3.61E+14,30,1409297,NA,NA,1,1621,7501,1993-R1,1405 5 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,17,2009,10,17666,1039.176471,96.54,430344,24.36,261.9354839,204749,11.59,225595,1794000,101.55,2016,1,257,428.0622815,428.0622815,0,1,0,0,1,0,1,0,0,3,0,0,40.8001734,-73.9464985,
26,3.61E+14,30,1490167,NA,NA,1,1621,7501,1993-R1,1405 5 AVENUE,HARLEM-EAST,3,RR-CONRENT,1,17,2009,10,17666,1039.176471,96.54,495178,28.03,301.3978495,247677,14.02,247501,1981000,112.14,2017,2,257,428.0622815,428.0622815,0,1,0,0,1,0,0,1,0,3,0,0,40.8001734,-73.9464985,
32,3.61E+14,30,904757,NA,NA,1,1667,7501,1829-R1,232 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,12,1910,109,12222,1018.5,94.62,431437,35.3,379.5698925,142509,11.66,288928,2313000,189.25,2018,3,614,323.7164826,323.7164826,0,1,0,0,1,0,0,0,1,3,0,0,40.7983883,-73.937888,
32,3.61E+14,30,781686,NA,NA,1,1667,7501,1829-R1,232 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,12,1910,109,12222,1018.5,94.62,382671,31.31,336.6666667,123320,10.09,259351,2075005,169.78,2016,1,614,323.7164826,323.7164826,0,1,0,0,1,0,1,0,0,3,0,0,40.7983883,-73.937888,
32,3.61E+14,30,843222,NA,NA,1,1667,7501,1829-R1,232 EAST 118 STREET,HARLEM-EAST,3,R4-ELEVATOR,1,12,1910,109,12222,1018.5,94.62,424592,34.74,373.5483871,156564,12.81,268028,2144003,175.42,2017,2,614,323.7164826,323.7164826,0,1,0,0,1,0,0,1,0,3,0,0,40.7983883,-73.937888,
874,3.61E+14,30,1562766,NA,NA,1,1631,7501,2183-R1,1635 LEXINGTON AVENUE,HARLEM-EAST,3,R4-ELEVATOR,1,42,2013,6,42273,1006.5,93.51,1782230,42.16,453.3333333,548281,12.97,1233949,9932004,234.95,2018,3,347,72.22439515,72.22439515,0,1,0,0,1,0,0,0,1,4,1,1,40.7905603,-73.9472333,
