blockid,w_c000_16
3.40351E+14,60
3.40351E+14,1734
3.40351E+14,1771
3.40351E+14,1710
3.40351E+14,557
3.40351E+14,1851
3.40351E+14,1771
3.40351E+14,3
3.40351E+14,1694
3.40351E+14,1740
3.40351E+14,1731
3.40351E+14,1734
3.40351E+14,34
3.40351E+14,0
3.40351E+14,1
3.40351E+14,1
3.40351E+14,34
3.40351E+14,51
3.40351E+14,19
3.40351E+14,80
3.40351E+14,1042
3.40351E+14,2511
3.40351E+14,3182
3.40351E+14,878
3.40351E+14,878
3.40351E+14,828
3.40351E+14,2443
3.40351E+14,3152
3.40351E+14,3224
3.40351E+14,3187
3.40351E+14,3192
3.40351E+14,3199
3.40351E+14,3216
3.40351E+14,3215
3.40351E+14,3297
3.40351E+14,3271
3.40351E+14,1701
3.40351E+14,62
3.40351E+14,1203
3.40351E+14,1009
3.40351E+14,1
3.40351E+14,1738
3.40351E+14,1734
3.40351E+14,3173
3.40351E+14,3200
3.40351E+14,1720
3.40351E+14,3266
3.40351E+14,3218
3.40351E+14,3255
3.40351E+14,3268
3.40351E+14,3394
3.40351E+14,3245
3.40351E+14,3177
3.40351E+14,1746
3.40351E+14,1282
3.40351E+14,1219
3.40351E+14,3
3.40351E+14,1025
3.40351E+14,3207
3.40351E+14,3233
3.40351E+14,234
3.40351E+14,75
3.40351E+14,1
3.40351E+14,99
3.40351E+14,76
3.40351E+14,1129
3.40351E+14,76
3.40351E+14,395
3.40351E+14,252
3.40351E+14,1212
3.40351E+14,1
3.40351E+14,223
3.40351E+14,22
3.40351E+14,21
3.40351E+14,22
3.40351E+14,4281
3.40351E+14,4230
3.40351E+14,4235
3.40351E+14,4235
3.40351E+14,749
3.40351E+14,4383
3.40351E+14,4394
3.40351E+14,4203
3.40351E+14,567
3.40351E+14,598
3.40351E+14,874
3.40351E+14,895
3.40351E+14,856
3.40351E+14,47
3.40351E+14,274
3.40351E+14,895
3.40351E+14,892
3.40351E+14,593
3.40351E+14,1219
3.40351E+14,1356
3.40351E+14,5274
3.40351E+14,5274
3.40351E+14,7161
3.40351E+14,7173
3.40351E+14,7163
3.40351E+14,7171
3.40351E+14,7170
3.40351E+14,7170
3.40351E+14,7170
3.40351E+14,4695
3.40351E+14,4706
3.40351E+14,4706
3.40351E+14,7181
3.40351E+14,4695
3.40351E+14,4706
3.40351E+14,7171
3.40351E+14,4660
3.40351E+14,7171
3.40351E+14,7165
3.40351E+14,7143
3.40351E+14,7174
3.40351E+14,7174
3.40351E+14,4708
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,4708
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,7170
3.40351E+14,7181
3.40351E+14,7181
3.40351E+14,4706
3.40351E+14,593
3.40351E+14,3917
3.40351E+14,4221
3.40351E+14,4219
3.40351E+14,4320
3.40351E+14,4320
3.40351E+14,4320
3.40351E+14,4325
3.40351E+14,7160
3.40351E+14,5278
3.40351E+14,4320
3.40351E+14,4285
3.40351E+14,4305
3.40351E+14,5274
3.40351E+14,5274
3.40351E+14,5274
3.40351E+14,5226
3.40351E+14,5274
3.40351E+14,4695
3.40351E+14,4695
3.40351E+14,7168
3.40351E+14,5274
3.40351E+14,7168
3.40351E+14,5274
3.40351E+14,4316
3.40351E+14,4316
3.40351E+14,5278
3.40351E+14,4285
3.40351E+14,5274
3.40351E+14,5274
3.40351E+14,4706
3.40351E+14,4699
3.40351E+14,4695
3.40351E+14,4695
3.40351E+14,4706
3.40351E+14,4706
3.40351E+14,4706
3.40351E+14,4708
3.40351E+14,4706
3.40351E+14,5274
3.40351E+14,835
3.40351E+14,4706
3.40351E+14,831
3.40351E+14,868
3.40351E+14,837
3.40351E+14,843
3.40351E+14,4719
3.40351E+14,875
3.40351E+14,879
3.40351E+14,831
3.40351E+14,831
3.40351E+14,4212
3.40351E+14,4316
3.40351E+14,4718
3.40351E+14,868
3.40351E+14,877
3.40351E+14,875
3.40351E+14,4695
3.40351E+14,4706
3.40351E+14,4706
3.40351E+14,4708
3.40351E+14,4708
3.40351E+14,4708
3.40351E+14,4708
3.40351E+14,4708
3.40351E+14,4719
3.40351E+14,4708
3.40351E+14,4719
3.40351E+14,7143
3.40351E+14,4719
3.40351E+14,4681
3.40351E+14,4708
3.40351E+14,7151
3.40351E+14,4719
3.40351E+14,7143
3.40351E+14,7181
3.40351E+14,7151
3.40351E+14,7181
3.40351E+14,4718
3.40351E+14,7181
3.40351E+14,774
3.40351E+14,541
3.40351E+14,77
3.40351E+14,149
3.40351E+14,105
3.40351E+14,105
3.40351E+14,105
3.40351E+14,97
3.40351E+14,93
3.40351E+14,105
3.40351E+14,89
3.40351E+14,11
3.40351E+14,4
3.40351E+14,25
3.40351E+14,36
3.40351E+14,85
3.40351E+14,134
3.40351E+14,77
3.40351E+14,541
3.40351E+14,14
3.40351E+14,226
3.40351E+14,226
3.40351E+14,319
3.40351E+14,395
3.40351E+14,319
3.40351E+14,300
3.40351E+14,4270
3.40351E+14,395
3.40351E+14,4264
3.40351E+14,4317
3.40351E+14,323
3.40351E+14,4496
3.40351E+14,4264
3.40351E+14,4270
3.40351E+14,4294
3.40351E+14,13
3.40351E+14,13
3.40351E+14,13
3.40351E+14,13
3.40351E+14,2
3.40351E+14,181
3.40351E+14,292
3.40351E+14,4
3.40351E+14,4
3.40351E+14,288
3.40351E+14,181
3.40351E+14,2
3.40351E+14,9
3.40351E+14,11
3.40351E+14,13
3.40351E+14,11
3.40351E+14,14
3.40351E+14,516
3.40351E+14,4264
3.40351E+14,4270
3.40351E+14,4496
3.40351E+14,4226
3.40351E+14,4138
3.40351E+14,6626
3.40351E+14,4052
3.40351E+14,0
3.40351E+14,4270
3.40351E+14,8
3.40351E+14,3804
3.40351E+14,4138
3.40351E+14,6657
3.40351E+14,3584
3.40351E+14,7157
3.40351E+14,3697
3.40351E+14,7160
3.40351E+14,6626
3.40351E+14,23
3.40351E+14,181
3.40351E+14,22
3.40351E+14,0
3.40351E+14,45
3.40351E+14,268
3.40351E+14,45
3.40351E+14,223
3.40351E+14,268
3.40351E+14,257
3.40351E+14,268
3.40351E+14,223
3.40351E+14,18
3.40351E+14,218
3.40351E+14,257
3.40351E+14,268
3.40351E+14,7
3.40351E+14,7
3.40351E+14,7
3.40351E+14,2346
3.40351E+14,4228
3.40351E+14,4285
3.40351E+14,7
3.40351E+14,31
3.40351E+14,4154
3.40351E+14,2371
3.40351E+14,4660
3.40351E+14,4660
3.40351E+14,59
3.40351E+14,2371
3.40351E+14,2707
3.40351E+14,7171
3.40351E+14,7163
3.40351E+14,7136
3.40351E+14,7136
3.40351E+14,7125
3.40351E+14,7165
3.40351E+14,57
3.40351E+14,68
3.40351E+14,57
3.40351E+14,57
3.40351E+14,103
3.40351E+14,68
3.40351E+14,3197
3.40351E+14,49
3.40351E+14,49
3.40351E+14,105
3.40351E+14,91
3.40351E+14,31
3.40351E+14,12
3.40351E+14,27
3.40351E+14,92
3.40351E+14,11
3.40351E+14,17
3.40351E+14,49
3.40351E+14,7
3.40351E+14,219
3.40351E+14,17
3.40351E+14,3659
3.40351E+14,16
3.40351E+14,15
3.40351E+14,292
3.40351E+14,4
3.40351E+14,4284
3.40351E+14,257
3.40351E+14,31
3.40351E+14,29
3.40351E+14,1732
3.40351E+14,6853
3.40351E+14,6638
3.40351E+14,6638
3.40351E+14,6475
3.40351E+14,6475
3.40351E+14,6700
3.40351E+14,6914
3.40351E+14,6829
3.40351E+14,6190
3.40351E+14,5489
3.40351E+14,6410
3.40351E+14,4469
3.40351E+14,5470
3.40351E+14,5986
3.40351E+14,6007
3.40351E+14,4622
3.40351E+14,5489
3.40351E+14,4780
3.40351E+14,4780
3.40351E+14,5750
3.40351E+14,4330
3.40351E+14,5002
3.40351E+14,6432
3.40351E+14,4470
3.40351E+14,4692
3.40351E+14,8006
3.40351E+14,8010
3.40351E+14,7072
3.40351E+14,7310
3.40351E+14,7326
3.40351E+14,7301
3.40351E+14,7298
3.40351E+14,7150
3.40351E+14,5479
3.40351E+14,6949
3.40351E+14,7104
3.40351E+14,6749
3.40351E+14,5161
3.40351E+14,9388
3.40351E+14,9400
3.40351E+14,9304
3.40351E+14,9257
3.40351E+14,9277
3.40351E+14,4258
3.40351E+14,4412
3.40351E+14,4242
3.40351E+14,8301
3.40351E+14,8309
3.40351E+14,8309
3.40351E+14,6746
3.40351E+14,6996
3.40351E+14,5252
3.40351E+14,6081
3.40351E+14,7183
3.40351E+14,5498
3.40351E+14,6419
3.40351E+14,7648
3.40351E+14,6969
3.40351E+14,7012
3.40351E+14,5582
3.40351E+14,5655
3.40351E+14,7412
3.40351E+14,7508
3.40351E+14,7632
3.40351E+14,8498
3.40351E+14,6634
3.40351E+14,6543
3.40351E+14,8037
3.40351E+14,6475
3.40351E+14,6511
3.40351E+14,6324
3.40351E+14,8886
3.40351E+14,8780
3.40351E+14,7225
3.40351E+14,6475
3.40351E+14,5634
3.40351E+14,7301
3.40351E+14,7997
3.40351E+14,35
3.40351E+14,483
3.40351E+14,455
3.40351E+14,469
3.40351E+14,432
3.40351E+14,469
3.40351E+14,520
3.40351E+14,416
3.40351E+14,16943
3.40351E+14,23930
3.40351E+14,440
3.40351E+14,520
3.40351E+14,529
3.40351E+14,520
3.40351E+14,827
3.40351E+14,806
3.40351E+14,706
3.40351E+14,1100
3.40351E+14,50
3.40351E+14,577
3.40351E+14,580
3.40351E+14,580
3.40351E+14,840
3.40351E+14,19
3.40351E+14,577
3.40351E+14,580
3.40351E+14,817
3.40351E+14,580
3.40351E+14,580
3.40351E+14,1006
3.40351E+14,1005
3.40351E+14,935
3.40351E+14,1005
3.40351E+14,19
3.40351E+14,19
3.40351E+14,19
3.40351E+14,1234
3.40351E+14,1230
3.40351E+14,1420
3.40351E+14,1420
3.40351E+14,1787
3.40351E+14,1433
3.40351E+14,898
3.40351E+14,1380
3.40351E+14,1405
3.40351E+14,1848
3.40351E+14,1066
3.40351E+14,1419
3.40351E+14,1256
3.40351E+14,1343
3.40351E+14,867
3.40351E+14,908
3.40351E+14,872
3.40351E+14,877
3.40351E+14,1140
3.40351E+14,1400
3.40351E+14,1609
3.40351E+14,1788
3.40351E+14,1799
3.40351E+14,2194
3.40351E+14,2225
3.40351E+14,2424
3.40351E+14,1663
3.40351E+14,1462
3.40351E+14,1093
3.40351E+14,1155
3.40351E+14,1549
3.40351E+14,1153
3.40351E+14,1351
3.40351E+14,2929
3.40351E+14,2565
3.40351E+14,2873
3.40351E+14,1367
3.40351E+14,1933
3.40351E+14,1718
3.40351E+14,2286
3.40351E+14,2445
3.40351E+14,2332
3.40351E+14,2090
3.40351E+14,2125
3.40351E+14,1887
3.40351E+14,2160
3.40351E+14,2411
3.40351E+14,2441
3.40351E+14,2344
3.40351E+14,2699
3.40351E+14,3127
3.40351E+14,3057
3.40351E+14,4228
3.40351E+14,3531
3.40351E+14,3681
3.40351E+14,3355
3.40351E+14,3468
3.40351E+14,3374
3.40351E+14,3392
3.40351E+14,3428
3.40351E+14,2583
3.40351E+14,4227
3.40351E+14,3368
3.40351E+14,3938
3.40351E+14,508
3.40351E+14,1879
3.40351E+14,1783
3.40351E+14,2534
3.40351E+14,3548
3.40351E+14,1894
3.40351E+14,21
3.40351E+14,3284
3.40351E+14,3239
3.40351E+14,3239
3.40351E+14,3249
3.40351E+14,3770
3.40351E+14,3292
3.40351E+14,4190
3.40351E+14,3481
3.40351E+14,3536
3.40351E+14,3542
3.40351E+14,3108
3.40351E+14,3518
3.40351E+14,3522
3.40351E+14,3527
3.40351E+14,3795
3.40351E+14,3298
3.40351E+14,620
3.40351E+14,1804
3.40351E+14,930
3.40351E+14,933
3.40351E+14,542
3.40351E+14,1810
3.40351E+14,2076
3.40351E+14,576
3.40351E+14,2064
3.40351E+14,2380
3.40351E+14,2380
3.40351E+14,2380
3.40351E+14,1124
3.40351E+14,799
3.40351E+14,1253
3.40351E+14,778
3.40351E+14,807
3.40351E+14,576
3.40351E+14,1147
3.40351E+14,778
3.40351E+14,1140
3.40351E+14,778
3.40351E+14,778
3.40351E+14,1147
3.40351E+14,1360
3.40351E+14,1494
3.40351E+14,1753
3.40351E+14,1727
3.40351E+14,1738
3.40351E+14,1738
3.40351E+14,1147
3.40351E+14,1140
3.40351E+14,1509
3.40351E+14,1509
3.40351E+14,1509
3.40351E+14,1494
3.40351E+14,659
3.40351E+14,600
3.40351E+14,190
3.40351E+14,1124
3.40351E+14,743
3.40351E+14,628
3.40351E+14,271
3.40351E+14,384
3.40351E+14,857
3.40351E+14,878
3.40351E+14,855
3.40351E+14,190
3.40351E+14,928
3.40351E+14,313
3.40351E+14,313
3.40351E+14,543
3.40351E+14,578
3.40351E+14,585
3.40351E+14,697
3.40351E+14,560
3.40351E+14,705
3.40351E+14,373
3.40351E+14,582
3.40351E+14,582
3.40351E+14,36
3.40351E+14,615
3.40351E+14,707
3.40351E+14,890
3.40351E+14,594
3.40351E+14,581
3.40351E+14,581
3.40351E+14,576
3.40351E+14,581
3.40351E+14,581
3.40351E+14,594
3.40351E+14,530
3.40351E+14,419
3.40351E+14,582
3.40351E+14,419
3.40351E+14,419
3.40351E+14,419
3.40351E+14,580
3.40351E+14,673
3.40351E+14,673
3.40351E+14,581
3.40351E+14,581
3.40351E+14,581
3.40351E+14,581
3.40351E+14,581
3.40351E+14,626
3.40351E+14,699
3.40351E+14,611
3.40351E+14,713
3.40351E+14,1350
3.40351E+14,707
3.40351E+14,697
3.40351E+14,705
3.40351E+14,817
3.40351E+14,580
3.40351E+14,190
3.40351E+14,323
3.40351E+14,395
3.40351E+14,560
3.40351E+14,876
3.40351E+14,751
3.40351E+14,581
3.40351E+14,22025
3.40351E+14,18683
3.40351E+14,18083
3.40351E+14,18870
3.40351E+14,19252
3.40351E+14,19000
3.40351E+14,19000
3.40351E+14,19672
3.40351E+14,19543
3.40351E+14,19609
3.40351E+14,3201
3.40351E+14,18808
3.40351E+14,18951
3.40351E+14,40321
3.40351E+14,22605
3.40351E+14,42030
3.40351E+14,37336
3.40351E+14,33424
3.40351E+14,37059
3.40351E+14,30014
3.40351E+14,42280
3.40351E+14,41305
3.40351E+14,41297
3.40351E+14,31270
3.40351E+14,23293
3.40351E+14,9928
3.40351E+14,18092
3.40351E+14,3133
3.40351E+14,3124
3.40351E+14,9893
3.40351E+14,9902
3.40351E+14,9360
3.40351E+14,9518
3.40351E+14,24274
3.40351E+14,30665
3.40351E+14,33187
3.40351E+14,34477
3.40351E+14,33661
3.40351E+14,33654
3.40351E+14,24916
3.40351E+14,8729
3.40351E+14,11483
3.40351E+14,11002
3.40351E+14,9893
3.40351E+14,12970
3.40351E+14,12949
3.40351E+14,38208
3.40351E+14,12112
3.40351E+14,3641
3.40351E+14,4004
3.40351E+14,3933
3.40351E+14,7398
3.40351E+14,8639
3.40351E+14,4817
3.40351E+14,4627
3.40351E+14,5331
3.40351E+14,6067
3.40351E+14,8033
3.40351E+14,8033
3.40351E+14,8639
3.40351E+14,8904
3.40351E+14,6638
3.40351E+14,10495
3.40351E+14,6165
3.40351E+14,6165
3.40351E+14,6626
3.40351E+14,7289
3.40351E+14,1337
3.40351E+14,2608
3.40351E+14,1876
3.40351E+14,1722
3.40351E+14,2791
3.40351E+14,2255
3.40351E+14,2191
3.40351E+14,2602
3.40351E+14,2092
3.40351E+14,2086
3.40351E+14,2626
3.40351E+14,2089
3.40351E+14,2083
3.40351E+14,2083
3.40351E+14,2306
3.40351E+14,1950
3.40351E+14,2453
3.40351E+14,2310
3.40351E+14,2160
3.40351E+14,2410
3.40351E+14,2246
3.40351E+14,6467
3.40351E+14,3600
3.40351E+14,5501
3.40351E+14,2307
3.40351E+14,2462
3.40351E+14,4716
3.40351E+14,3458
3.40351E+14,3394
3.40351E+14,2793
3.40351E+14,21679
3.40351E+14,17495
3.40351E+14,558
3.40351E+14,472
3.40351E+14,481
3.40351E+14,728
3.40351E+14,971
3.40351E+14,1030
3.40351E+14,17894
3.40351E+14,4575
3.40351E+14,18950
3.40351E+14,18853
3.40351E+14,18804
3.40351E+14,19042
3.40351E+14,21166
3.40351E+14,1543
3.40351E+14,2651
3.40351E+14,17789
3.40351E+14,18328
3.40351E+14,18506
3.40351E+14,19861
3.40351E+14,19136
3.40351E+14,41751
3.40351E+14,42351
3.40351E+14,42535
3.40351E+14,38958
3.40351E+14,38720
3.40351E+14,36112
3.40351E+14,34975
3.40351E+14,12472
3.40351E+14,25879
3.40351E+14,13206
3.40351E+14,13579
3.40351E+14,19790
3.40351E+14,29450
3.40351E+14,29993
3.40351E+14,40131
3.40351E+14,43324
3.40351E+14,40941
3.40351E+14,28988
3.40351E+14,30608
3.40351E+14,43619
3.40351E+14,24916
3.40351E+14,21159
3.40351E+14,13825
3.40351E+14,9552
3.40351E+14,12326
3.40351E+14,13819
3.40351E+14,17602
3.40351E+14,14158
3.40351E+14,14158
3.40351E+14,20422
3.40351E+14,12615
3.40351E+14,21131
3.40351E+14,20245
3.40351E+14,9206
3.40351E+14,9473
3.40351E+14,8818
3.40351E+14,8431
3.40351E+14,7933
3.40351E+14,7710
3.40351E+14,9600
3.40351E+14,9495
3.40351E+14,9615
3.40351E+14,13071
3.40351E+14,9227
3.40351E+14,9226
3.40351E+14,10231
3.40351E+14,10415
3.40351E+14,9165
3.40351E+14,6201
3.40351E+14,7249
3.40351E+14,6006
3.40351E+14,4583
3.40351E+14,4934
3.40351E+14,8409
3.40351E+14,11105
3.40351E+14,10916
3.40351E+14,11479
3.40351E+14,13343
3.40351E+14,7928
3.40351E+14,7700
3.40351E+14,7812
3.40351E+14,9403
3.40351E+14,11677
3.40351E+14,12035
3.40351E+14,13552
3.40351E+14,12821
3.40351E+14,12362
3.40351E+14,14694
3.40351E+14,9337
3.40351E+14,5151
3.40351E+14,4735
3.40351E+14,4528
3.40351E+14,4457
3.40351E+14,4768
3.40351E+14,4391
3.40351E+14,4405
3.40351E+14,4162
3.40351E+14,4756
3.40351E+14,5417
3.40351E+14,5715
3.40351E+14,5357
3.40351E+14,4615
3.40351E+14,8306
3.40351E+14,7798
3.40351E+14,0
3.40351E+14,0
3.40351E+14,42
3.40351E+14,51
3.40351E+14,34
3.40351E+14,50
3.40351E+14,331
3.40351E+14,32
3.40351E+14,0
3.40351E+14,1419
3.40351E+14,26
3.40351E+14,767
3.40351E+14,1318
3.40351E+14,38
3.40351E+14,295
3.40351E+14,38
3.40351E+14,22
3.40351E+14,22
3.40351E+14,53
3.40351E+14,1029
3.40351E+14,1351
3.40351E+14,996
3.40351E+14,1299
3.40351E+14,935
3.40351E+14,1105
3.40351E+14,1104
3.40351E+14,969
3.40351E+14,901
3.40351E+14,901
3.40351E+14,955
3.40351E+14,1298
3.40351E+14,1294
3.40351E+14,1423
3.40351E+14,1423
3.40351E+14,1296
3.40351E+14,1424
3.40351E+14,1422
3.40351E+14,1294
3.40351E+14,1583
3.40351E+14,924
3.40351E+14,926
3.40351E+14,926
3.40351E+14,1044
3.40351E+14,1287
3.40351E+14,1398
3.40351E+14,1275
3.40351E+14,1520
3.40351E+14,285
3.40351E+14,1272
3.40351E+14,423
3.40351E+14,25
3.40351E+14,275
3.40351E+14,591
3.40351E+14,423
3.40351E+14,1087
3.40351E+14,945
3.40351E+14,1127
3.40351E+14,1127
3.40351E+14,953
3.40351E+14,945
3.40351E+14,268
3.40351E+14,22
3.40351E+14,45
3.40351E+14,22
3.40351E+14,24
3.40351E+14,27
3.40351E+14,22
3.40351E+14,27
3.40351E+14,22
3.40351E+14,22
3.40351E+14,22
3.40351E+14,22
3.40351E+14,22
3.40351E+14,382
3.40351E+14,4
3.40351E+14,87
3.40351E+14,3
3.40351E+14,118
3.40351E+14,53
3.40351E+14,364
3.40351E+14,364
3.40351E+14,149
3.40351E+14,292
3.40351E+14,181
3.40351E+14,160
3.40351E+14,128
3.40351E+14,128
3.40351E+14,12
3.40351E+14,27
3.40351E+14,30
3.40351E+14,57
3.40351E+14,1195
3.40351E+14,413
3.40351E+14,7
3.40351E+14,291
3.40351E+14,982
3.40351E+14,626
3.40351E+14,1120
3.40351E+14,1116
3.40351E+14,2649
3.40351E+14,1159
3.40351E+14,1454
3.40351E+14,1140
3.40351E+14,1229
3.40351E+14,945
3.40351E+14,1212
3.40351E+14,934
3.40351E+14,412
3.40351E+14,1300
3.40351E+14,1601
3.40351E+14,1606
3.40351E+14,1040
3.40351E+14,1026
3.40351E+14,772
3.40351E+14,1003
3.40351E+14,908
3.40351E+14,982
3.40351E+14,633
3.40351E+14,1490
3.40351E+14,1494
3.40351E+14,1185
3.40351E+14,1077
3.40351E+14,1057
3.40351E+14,1075
3.40351E+14,898
3.40351E+14,1758
3.40351E+14,1571
3.40351E+14,1574
3.40351E+14,1049
3.40351E+14,1017
3.40351E+14,1488
3.40351E+14,1071
3.40351E+14,1499
3.40351E+14,1279
3.40351E+14,1266
3.40351E+14,1289
3.40351E+14,1262
3.40351E+14,1561
3.40351E+14,1279
3.40351E+14,1579
3.40351E+14,1285
3.40351E+14,1294
3.40351E+14,921
3.40351E+14,1279
3.40351E+14,1279
3.40351E+14,5008
3.40351E+14,3106
3.40351E+14,5055
3.40351E+14,1846
3.40351E+14,1139
3.40351E+14,1169
3.40351E+14,1139
3.40351E+14,1524
3.40351E+14,1022
3.40351E+14,1007
3.40351E+14,2837
3.40351E+14,4356
3.40351E+14,314
3.40351E+14,2607
3.40351E+14,2786
3.40351E+14,1299
3.40351E+14,1298
3.40351E+14,54
3.40351E+14,54
3.40351E+14,30
3.40351E+14,30
3.40351E+14,30
3.40351E+14,780
3.40351E+14,54
3.40351E+14,119
3.40351E+14,797
3.40351E+14,17
3.40351E+14,159
3.40351E+14,159
3.40351E+14,153
3.40351E+14,536
3.40351E+14,90
3.40351E+14,15
3.40351E+14,22
3.40351E+14,15
3.40351E+14,15
3.40351E+14,15
3.40351E+14,15
3.40351E+14,22
3.40351E+14,0
3.40351E+14,377
3.40351E+14,178
3.40351E+14,150
3.40351E+14,184
3.40351E+14,184
3.40351E+14,536
3.40351E+14,178
3.40351E+14,104
3.40351E+14,11
3.40351E+14,11
3.40351E+14,11
3.40351E+14,2
3.40351E+14,41
3.40351E+14,0
3.40351E+14,0
3.40351E+14,15
3.40351E+14,50
3.40351E+14,50
3.40351E+14,50
3.40351E+14,15
3.40351E+14,60
3.40351E+14,30
3.40351E+14,168
3.40351E+14,3395
3.40351E+14,3395
3.40351E+14,3490
3.40351E+14,2807
3.40351E+14,29
3.40351E+14,3136
3.40351E+14,3140
3.40351E+14,3490
3.40351E+14,2807
3.40351E+14,38
3.40351E+14,38
3.40351E+14,451
3.40351E+14,3023
3.40351E+14,903
3.40351E+14,579
3.40351E+14,1075
3.40351E+14,1232
3.40351E+14,1235
3.40351E+14,374
3.40351E+14,1256
3.40351E+14,286
3.40351E+14,446
3.40351E+14,455
3.40351E+14,286
3.40351E+14,507
3.40351E+14,385
3.40351E+14,286
3.40351E+14,1256
3.40351E+14,1066
3.40351E+14,286
3.40351E+14,455
3.40351E+14,498
3.40351E+14,1186
3.40351E+14,867
3.40351E+14,609
3.40351E+14,479
3.40351E+14,285
3.40351E+14,285
3.40351E+14,285
3.40351E+14,285
3.40351E+14,530
3.40351E+14,514
3.40351E+14,514
3.40351E+14,549
3.40351E+14,513
3.40351E+14,549
3.40351E+14,719
3.40351E+14,481
3.40351E+14,546
3.40351E+14,507
3.40351E+14,455
3.40351E+14,497
3.40351E+14,455
3.40351E+14,481
3.40351E+14,455
3.40351E+14,481
3.40351E+14,1256
3.40351E+14,2853
3.40351E+14,7949
3.40351E+14,8234
3.40351E+14,7949
3.40351E+14,6552
3.40351E+14,3777
3.40351E+14,8977
3.40351E+14,9066
3.40351E+14,9197
3.40351E+14,10347
3.40351E+14,10381
3.40351E+14,8489
3.40351E+14,7535
3.40351E+14,7544
3.40351E+14,5306
3.40351E+14,5302
3.40351E+14,4623
3.40351E+14,6844
3.40351E+14,5302
3.40351E+14,6530
3.40351E+14,6831
3.40351E+14,6933
3.40351E+14,1280
3.40351E+14,7761
3.40351E+14,7864
3.40351E+14,10188
3.40351E+14,10371
3.40351E+14,10347
3.40351E+14,10440
3.40351E+14,8948
3.40351E+14,10559
3.40351E+14,10617
3.40351E+14,7990
3.40351E+14,6530
3.40351E+14,5836
3.40351E+14,7091
3.40351E+14,0
3.40351E+14,5966
3.40351E+14,6530
3.40351E+14,6530
3.40351E+14,2443
3.40351E+14,4690
3.40351E+14,2441
3.40351E+14,4983
3.40351E+14,2443
3.40351E+14,4983
3.40351E+14,4883
3.40351E+14,14605
3.40351E+14,4509
3.40351E+14,12415
3.40351E+14,7990
3.40351E+14,12587
3.40351E+14,12559
3.40351E+14,12230
3.40351E+14,7990
3.40351E+14,7690
3.40351E+14,12426
3.40351E+14,13046
3.40351E+14,10242
3.40351E+14,10234
3.40351E+14,10262
3.40351E+14,10262
3.40351E+14,6392
3.40351E+14,6392
3.40351E+14,5838
3.40351E+14,8186
3.40351E+14,3550
3.40351E+14,2434
3.40351E+14,555
3.40351E+14,597
3.40351E+14,577
3.40351E+14,598
3.40351E+14,592
3.40351E+14,836
3.40351E+14,4087
3.40351E+14,1839
3.40351E+14,3550
3.40351E+14,547
3.40351E+14,957
3.40351E+14,1050
3.40351E+14,810
3.40351E+14,281
3.40351E+14,374
3.40351E+14,281
3.40351E+14,281
3.40351E+14,281
3.40351E+14,281
3.40351E+14,20
3.40351E+14,374
3.40351E+14,374
3.40351E+14,20
3.40351E+14,20
3.40351E+14,20
3.40351E+14,20
3.40351E+14,20
3.40351E+14,281
3.40351E+14,281
3.40351E+14,20
3.40351E+14,374
3.40351E+14,20
3.40351E+14,281
3.40351E+14,757
3.40351E+14,281
3.40351E+14,391
3.40351E+14,377
3.40351E+14,396
3.40351E+14,39
3.40351E+14,551
3.40351E+14,398
3.40351E+14,10705
3.40351E+14,13497
3.40351E+14,11740
3.40351E+14,12984
3.40351E+14,12984
3.40351E+14,377
3.40351E+14,2570
3.40351E+14,463
3.40351E+14,74
3.40351E+14,12613
3.40351E+14,2765
3.40351E+14,7266
3.40351E+14,6704
3.40351E+14,295
